X,Y,Z
1975.00,567.00,262.00
1711.00,-30.00,309.00
375.00,454.00,492.00
777.00,215.00,137.00
3652.00,1290.00,-9.00
320.00,131.00,338.00
752.00,-22.00,347.00
-3566.00,-9.00,403.00
-3269.00,2329.00,297.00
-1412.00,1556.00,691.00
2058.00,1574.00,775.00
1304.00,1278.00,787.00
210.00,1551.00,732.00
2012.00,2228.00,125.00
6160.00,687.00,-388.00
1462.00,-2270.00,424.00
-2521.00,-2017.00,140.00
-1321.00,-1716.00,58.00
3191.00,-1523.00,216.00
-406.00,-2062.00,-467.00
-4603.00,-3045.00,97.00
-4284.00,-2867.00,-137.00
-1123.00,627.00,740.00
-838.00,-508.00,233.00
122.00,-1546.00,289.00
519.00,-308.00,665.00
-1418.00,-177.00,155.00
5520.00,-902.00,-396.00
5471.00,-253.00,-304.00
4240.00,652.00,233.00
3609.00,1630.00,26.00
-1843.00,-2068.00,256.00
-719.00,901.00,661.00
-198.00,1243.00,875.00
3848.00,845.00,-35.00
-1782.00,707.00,323.00
1262.00,2403.00,60.00
-2805.00,-503.00,346.00
-2481.00,-342.00,278.00
-534.00,1947.00,336.00
-865.00,2782.00,677.00
-5163.00,1962.00,231.00
1219.00,2397.00,-52.00
-254.00,1276.00,275.00
871.00,-1139.00,597.00
2380.00,2292.00,-62.00
-1535.00,126.00,234.00
-1397.00,2540.00,215.00
-3058.00,2890.00,125.00
-577.00,-271.00,345.00
-526.00,-317.00,128.00
1880.00,516.00,239.00
116.00,1999.00,258.00
289.00,2034.00,125.00
4163.00,1785.00,-16.00
2901.00,-2134.00,-385.00
3539.00,-1943.00,-159.00
129.00,77.00,304.00
653.00,173.00,451.00
930.00,2717.00,-53.00
2453.00,1891.00,176.00
-1118.00,497.00,598.00
-433.00,-589.00,229.00
2228.00,2027.00,-6.00
1640.00,2255.00,-5.00
-3399.00,3672.00,705.00
2383.00,1584.00,225.00
1561.00,2261.00,126.00
-1136.00,3228.00,498.00
1802.00,2755.00,251.00
192.00,2595.00,409.00
116.00,2293.00,558.00
-415.00,3379.00,374.00
-751.00,759.00,768.00
-974.00,-166.00,570.00
-422.00,589.00,544.00
484.00,465.00,383.00
-1098.00,-133.00,471.00
773.00,2104.00,212.00
-451.00,1546.00,491.00
-1813.00,224.00,162.00
252.00,-137.00,455.00
906.00,-1557.00,674.00
872.00,-945.00,551.00
1317.00,-2098.00,413.00
1844.00,203.00,160.00
828.00,-989.00,662.00
-809.00,-1760.00,-82.00
-3248.00,-1820.00,670.00
2277.00,2205.00,74.00
891.00,2470.00,61.00
575.00,573.00,188.00
182.00,-148.00,285.00
255.00,450.00,404.00
706.00,201.00,230.00
375.00,1613.00,663.00
-1055.00,-2541.00,333.00
-462.00,-1342.00,96.00
-524.00,-190.00,568.00
2582.00,572.00,252.00
1429.00,2066.00,121.00
1681.00,2490.00,54.00
-820.00,-45.00,561.00
1260.00,151.00,224.00
4103.00,227.00,169.00
-474.00,-339.00,363.00
-419.00,-1647.00,89.00
-1797.00,1906.00,585.00
-677.00,7.00,469.00
650.00,-230.00,748.00
3952.00,1123.00,55.00
3608.00,1824.00,90.00
-2420.00,2634.00,385.00
-82.00,1773.00,-473.00
-4945.00,-2252.00,-375.00
-4674.00,795.00,379.00
-4901.00,2602.00,182.00
-2894.00,3650.00,717.00
-4229.00,-420.00,177.00
-2691.00,773.00,442.00
-1878.00,2460.00,465.00
-1437.00,650.00,510.00
-986.00,-124.00,641.00
4516.00,687.00,-54.00
4664.00,1008.00,-160.00
4602.00,811.00,36.00
-911.00,-1555.00,520.00
-784.00,-1134.00,148.00
3961.00,1621.00,-13.00
-1024.00,572.00,386.00
-620.00,1104.00,562.00
-674.00,2059.00,542.00
1416.00,-1854.00,178.00
1081.00,-1950.00,167.00
575.00,-337.00,746.00
2845.00,393.00,246.00
3226.00,327.00,343.00
-629.00,392.00,270.00
1095.00,212.00,307.00
750.00,296.00,352.00
2435.00,1777.00,199.00
266.00,360.00,771.00
301.00,232.00,622.00
1330.00,2120.00,209.00
1643.00,2322.00,315.00
-149.00,1602.00,332.00
687.00,-349.00,627.00
-1208.00,1468.00,464.00
-1116.00,1194.00,774.00
-1316.00,114.00,769.00
-770.00,19.00,360.00
1763.00,1511.00,292.00
1990.00,889.00,331.00
1930.00,1224.00,287.00
-757.00,-520.00,130.00
622.00,2625.00,393.00
-1219.00,2834.00,317.00
-2700.00,-2946.00,40.00
-3472.00,-2473.00,13.00
-3506.00,-2364.00,206.00
-485.00,635.00,151.00
-4230.00,2912.00,302.00
-1128.00,2178.00,265.00
-686.00,3292.00,141.00
-1281.00,3297.00,334.00
-658.00,2777.00,757.00
931.00,-1797.00,220.00
-388.00,2831.00,736.00
4280.00,592.00,30.00
5473.00,-785.00,-394.00
5498.00,-636.00,-302.00
6167.00,424.00,-325.00
-2621.00,729.00,223.00
1266.00,2228.00,131.00
2776.00,521.00,159.00
2985.00,487.00,361.00
-7271.00,449.00,250.00
-722.00,744.00,555.00
748.00,-3164.00,-461.00
391.00,-1685.00,104.00
-321.00,-1437.00,90.00
1895.00,-1528.00,107.00
-361.00,-1679.00,61.00
-1963.00,2371.00,825.00
1652.00,-66.00,430.00
2131.00,490.00,130.00
2465.00,63.00,758.00
2371.00,8.00,343.00
4696.00,1647.00,-36.00
-756.00,1687.00,700.00
-126.00,3263.00,240.00
2033.00,2418.00,100.00
-609.00,2092.00,540.00
-1401.00,2855.00,792.00
-31.00,1815.00,457.00
-887.00,2851.00,817.00
-2717.00,3120.00,204.00
-3502.00,431.00,245.00
-5421.00,256.00,196.00
-5241.00,247.00,157.00
-6868.00,431.00,243.00
-6803.00,579.00,156.00
-5924.00,1363.00,340.00
-5319.00,2087.00,229.00
-1784.00,-104.00,160.00
-452.00,-815.00,131.00
-2186.00,-216.00,209.00
496.00,-323.00,682.00
728.00,-175.00,308.00
690.00,-202.00,628.00
-54.00,-373.00,690.00
-207.00,265.00,564.00
1216.00,588.00,153.00
-843.00,690.00,616.00
2755.00,1780.00,72.00
2226.00,2105.00,97.00
-1073.00,1388.00,925.00
-592.00,-1868.00,-11.00
-617.00,-472.00,156.00
-495.00,-606.00,253.00
475.00,-203.00,571.00
-167.00,3163.00,1319.00
-715.00,-268.00,382.00
-521.00,615.00,716.00
178.00,-73.00,432.00
456.00,-363.00,645.00
800.00,-774.00,590.00
-179.00,-330.00,611.00
189.00,-1474.00,1000.00
424.00,914.00,354.00
352.00,-1171.00,378.00
-845.00,-1628.00,663.00
1131.00,1864.00,342.00
1115.00,-106.00,722.00
1213.00,1227.00,430.00
3209.00,1167.00,218.00
-1750.00,-1722.00,717.00
603.00,-1471.00,457.00
630.00,3188.00,762.00
-433.00,-124.00,328.00
-1102.00,3161.00,816.00
158.00,-898.00,453.00
193.00,1105.00,441.00
-1794.00,568.00,851.00
-1734.00,-125.00,649.00
-3339.00,408.00,331.00
1911.00,-131.00,335.00
104.00,3181.00,486.00
-551.00,1926.00,466.00
127.00,3153.00,842.00
-421.00,2539.00,602.00
1851.00,1283.00,206.00
-1284.00,3304.00,890.00
-1680.00,1731.00,164.00
-783.00,2629.00,372.00
-875.00,2589.00,503.00
447.00,-443.00,385.00
-6300.00,800.00,250.00
4200.00,900.00,350.00
541.00,3024.00,169.00
-991.00,-25.00,488.00
-1875.00,1200.00,681.00
-2587.00,1279.00,309.00
2539.00,-43.00,363.00
796.00,-1313.00,605.00
575.00,-241.00,244.00
3093.00,-411.00,335.00
-909.00,1225.00,753.00
-448.00,1434.00,353.00
-588.00,1168.00,363.00
-4412.00,2069.00,302.00
-3996.00,370.00,184.00
-1370.00,-1423.00,329.00
-1230.00,-194.00,219.00
334.00,1292.00,745.00
-1032.00,-1420.00,678.00
70.00,-1524.00,312.00
-1894.00,1764.00,127.00
1031.00,-594.00,247.00
-763.00,1130.00,227.00
-2365.00,1521.00,213.00
-2134.00,-1775.00,657.00
-4010.00,-1261.00,305.00
-577.00,1330.00,189.00
-444.00,1242.00,138.00
-1701.00,697.00,127.00
-874.00,1167.00,189.00
-935.00,172.00,349.00
-246.00,1027.00,289.00
82.00,1040.00,134.00
-236.00,38.00,249.00
-412.00,1573.00,228.00
-1712.00,-723.00,368.00
-2953.00,-48.00,472.00
-105.00,12.00,145.00
-977.00,242.00,157.00
-165.00,-237.00,395.00
-115.00,425.00,473.00
-1016.00,954.00,322.00
-1359.00,-41.00,615.00
-1051.00,385.00,478.00
-1148.00,237.00,142.00
344.00,1034.00,381.00
408.00,165.00,578.00
-2351.00,2034.00,128.00
-2402.00,1814.00,125.00
-2175.00,-125.00,529.00
-1844.00,-104.00,562.00
-1208.00,1010.00,334.00
528.00,871.00,353.00
1739.00,716.00,669.00
2526.00,1404.00,386.00
-1946.00,1752.00,330.00
-1631.00,214.00,695.00
-1845.00,426.00,644.00
-2302.00,1923.00,170.00
-3483.00,1777.00,129.00
-4232.00,1355.00,169.00
-475.00,1306.00,324.00
68.00,1027.00,344.00
426.00,442.00,196.00
-27.00,439.00,332.00
321.00,1198.00,762.00
171.00,40.00,764.00
-2208.00,2364.00,270.00
-3980.00,152.00,156.00
-4404.00,-173.00,140.00
876.00,-932.00,893.00
198.00,2775.00,397.00
-451.00,2175.00,410.00
-548.00,1929.00,196.00
-1626.00,1683.00,459.00
-2.00,270.00,223.00
-558.00,1598.00,292.00
-1137.00,3240.00,350.00
-3079.00,1752.00,323.00
-121.00,1450.00,180.00
-708.00,-214.00,642.00
-1424.00,-498.00,594.00
-1032.00,840.00,211.00
-1845.00,1417.00,135.00
66.00,1165.00,600.00
99.00,1507.00,559.00
-361.00,1360.00,220.00
-1300.00,862.00,656.00
-1003.00,890.00,497.00
108.00,294.00,492.00
-96.00,-40.00,401.00
374.00,-894.00,193.00
-1456.00,1131.00,196.00
-2121.00,3154.00,236.00
-2759.00,2046.00,326.00
784.00,878.00,208.00
1692.00,668.00,240.00
-4460.00,15.00,179.00
-4378.00,163.00,342.00
-1736.00,215.00,253.00
-1454.00,2011.00,479.00
-3144.00,2068.00,401.00
-1946.00,3095.00,130.00
-2770.00,-110.00,589.00
-2803.00,16.00,431.00
1269.00,1304.00,539.00
2571.00,1569.00,183.00
2043.00,1325.00,126.00
-2982.00,-1588.00,292.00
-1562.00,-658.00,472.00
-1817.00,2056.00,194.00
-3211.00,2765.00,293.00
-1187.00,-266.00,199.00
368.00,-1249.00,488.00
-2562.00,-1988.00,-72.00
-1711.00,-1490.00,539.00
-3946.00,4575.00,125.00
3770.00,1652.00,-75.00
3734.00,1483.00,-5.00
5593.00,-45.00,-214.00
-859.00,2054.00,1090.00
626.00,362.00,281.00
2562.00,-2928.00,-466.00
-1735.00,2597.00,485.00
3515.00,835.00,198.00
-1411.00,1487.00,651.00
-943.00,-1973.00,577.00
-207.00,-2436.00,441.00
-2757.00,-150.00,214.00
256.00,-370.00,703.00
862.00,-1091.00,627.00
-2374.00,-169.00,388.00
6273.00,-620.00,-471.00
-1002.00,-150.00,478.00
1688.00,1538.00,870.00
1909.00,1536.00,707.00
3415.00,388.00,256.00
-1048.00,-1883.00,228.00
-275.00,551.00,558.00
-673.00,2432.00,703.00
-2177.00,-345.00,529.00
-2889.00,216.00,479.00
-2002.00,3072.00,517.00
-2362.00,3123.00,489.00
-965.00,3069.00,511.00
749.00,2855.00,831.00
-361.00,2627.00,263.00
708.00,3057.00,885.00
1233.00,2454.00,966.00
-1851.00,907.00,945.00
3328.00,-317.00,336.00
-1633.00,1674.00,361.00
-1131.00,854.00,972.00
1200.00,1325.00,127.00
-831.00,736.00,544.00
-419.00,1113.00,525.00
-1427.00,153.00,535.00
716.00,304.00,250.00
123.00,332.00,171.00
-553.00,103.00,96.00
-547.00,124.00,57.00
-1336.00,-249.00,356.00
-606.00,2554.00,415.00
-3542.00,1497.00,125.00
-157.00,1059.00,401.00
-228.00,786.00,528.00
-2751.00,1153.00,511.00
-172.00,781.00,204.00
-2004.00,-729.00,724.00
-497.00,153.00,646.00
91.00,1207.00,368.00
-281.00,1525.00,241.00
-91.00,691.00,393.00
-504.00,1428.00,534.00
138.00,-1108.00,-115.00
644.00,93.00,949.00
-976.00,598.00,126.00
-658.00,-322.00,476.00
-880.00,86.00,128.00
-518.00,927.00,-114.00
-898.00,1113.00,720.00
364.00,-410.00,566.00
362.00,565.00,152.00
447.00,-23.00,513.00
-469.00,1195.00,785.00
427.00,211.00,216.00
-1760.00,529.00,287.00
-708.00,-1.00,496.00
-43.00,290.00,542.00
95.00,542.00,508.00
265.00,628.00,458.00
-1231.00,470.00,358.00
-1153.00,297.00,383.00
116.00,745.00,129.00
-72.00,-1940.00,1091.00
-1372.00,-1166.00,936.00
-1508.00,-39.00,531.00
-246.00,1242.00,473.00
-711.00,1398.00,361.00
1429.00,1413.00,422.00
567.00,2615.00,609.00
-479.00,1596.00,239.00
-24.00,870.00,381.00
-1072.00,171.00,582.00
-725.00,4.00,590.00
-131.00,855.00,407.00
521.00,-662.00,182.00
-1361.00,65.00,186.00
-166.00,1021.00,266.00
189.00,491.00,419.00
134.00,7.00,349.00
-390.00,66.00,422.00
-295.00,2686.00,217.00
-148.00,707.00,250.00
-622.00,1828.00,198.00
-3656.00,-2639.00,-152.00
863.00,-2530.00,407.00
734.00,-1955.00,220.00
-553.00,-2187.00,485.00
-2973.00,-1037.00,-379.00
-3227.00,-2854.00,-197.00
6323.00,2161.00,-369.00
-122.00,-2139.00,341.00
-510.00,-810.00,131.00
393.00,-2092.00,324.00
420.00,-1880.00,583.00
-1029.00,1588.00,222.00
-4599.00,-3467.00,-319.00
-1228.00,-2159.00,243.00
6416.00,504.00,-184.00
-1960.00,2527.00,430.00
1052.00,68.00,858.00
157.00,-30.00,757.00
459.00,-141.00,703.00
2013.00,118.00,802.00
-3790.00,1818.00,317.00
-2314.00,2740.00,300.00
51.00,1038.00,224.00
-1026.00,154.00,687.00
-223.00,1164.00,303.00
3215.00,748.00,188.00
-4190.00,1079.00,219.00
-2755.00,16.00,509.00
-1195.00,-156.00,741.00
-2094.00,1842.00,450.00
-2087.00,2134.00,257.00
29.00,2633.00,439.00
-1551.00,3106.00,274.00
128.00,149.00,236.00
-1115.00,-1229.00,457.00
-5536.00,437.00,46.00
-583.00,2269.00,354.00
-273.00,1338.00,569.00
123.00,154.00,158.00
-4124.00,-346.00,423.00
-2998.00,-915.00,268.00
-1223.00,798.00,305.00
5.00,1522.00,173.00
1758.00,1745.00,500.00
-172.00,-320.00,476.00
1172.00,1009.00,190.00
2621.00,1422.00,125.00
651.00,47.00,312.00
-782.00,-945.00,355.00
4582.00,2161.00,145.00
4971.00,356.00,321.00
5924.00,-1429.00,3472.00
6772.00,-955.00,1974.00
4264.00,545.00,-855.00
3064.00,191.00,-1337.00
5644.00,-3156.00,-143.00
8587.00,-6122.00,6862.00
3184.00,156.00,619.00
4269.00,1412.00,2214.00
4388.00,853.00,-328.00
3677.00,1392.00,-2312.00
3922.00,-743.00,2422.00
4535.00,39.00,-2381.00
4490.00,1193.00,-1847.00
4911.00,1123.00,558.00
4828.00,588.00,-570.00
5004.00,1384.00,1194.00
5000.00,1731.00,698.00
4614.00,99.00,-498.00
4473.00,1339.00,964.00
5065.00,1070.00,1074.00
3829.00,1937.00,1390.00
4219.00,1675.00,1132.00
5509.00,2354.00,1533.00
4472.00,2994.00,534.00
3901.00,4013.00,1086.00
4816.00,678.00,-652.00
4851.00,759.00,990.00
4656.00,255.00,992.00
4448.00,400.00,-1386.00
4750.00,324.00,741.00
3550.00,-1128.00,722.00
4193.00,48.00,3576.00
4320.00,-614.00,3789.00
4456.00,-72.00,3486.00
5099.00,-1129.00,1023.00
3049.00,967.00,5182.00
5098.00,-1102.00,2140.00
4696.00,595.00,4602.00
3435.00,1050.00,1934.00
3432.00,3017.00,2831.00
3972.00,1865.00,3699.00
4214.00,1506.00,399.00
4293.00,1741.00,-2655.00
4813.00,747.00,632.00
3179.00,1607.00,950.00
4434.00,-1172.00,324.00
1449.00,-1862.00,2050.00
1608.00,-2147.00,817.00
4314.00,546.00,3169.00
1359.00,-20.00,-2384.00
312.00,1587.00,-2208.00
1333.00,-14.00,-2514.00
4282.00,802.00,-2312.00
3023.00,1385.00,-2518.00
2712.00,409.00,391.00
2030.00,-181.00,1919.00
1846.00,-22.00,1969.00
3551.00,822.00,1128.00
3324.00,570.00,2673.00
2715.00,1931.00,-1525.00
2302.00,3962.00,-771.00
4231.00,2587.00,2274.00
1662.00,91.00,-1650.00
4043.00,-1152.00,-772.00
4652.00,-771.00,32.00
4419.00,-733.00,5261.00
4298.00,-37.00,-989.00
4382.00,943.00,-1284.00
5184.00,1365.00,-1324.00
5548.00,-537.00,-1878.00
820.00,-683.00,-688.00
3533.00,-4478.00,1789.00
4220.00,-4942.00,1234.00
3452.00,-1107.00,3152.00
3013.00,-819.00,3135.00
4211.00,-732.00,2935.00
4448.00,-960.00,2771.00
1486.00,-2808.00,1039.00
867.00,-2106.00,-639.00
1440.00,-2153.00,1019.00
-944.00,-2335.00,34.00
3886.00,-614.00,-1856.00
1345.00,339.00,3079.00
2398.00,1389.00,-1239.00
8478.00,-3241.00,-3670.00
5591.00,462.00,-2700.00
5804.00,-297.00,-3426.00
6837.00,2515.00,1661.00
2486.00,4323.00,-398.00
7420.00,3622.00,1289.00
1301.00,4562.00,-2640.00
1873.00,4145.00,264.00
2433.00,909.00,1036.00
4498.00,3493.00,-2179.00
4304.00,3064.00,-2505.00
2546.00,980.00,-2770.00
4513.00,-1283.00,-205.00
4564.00,-2625.00,967.00
3058.00,-962.00,1325.00
2016.00,-2145.00,-198.00
1991.00,-1830.00,1020.00
1984.00,-130.00,-1067.00
575.00,4302.00,-583.00
2898.00,2535.00,1715.00
3675.00,214.00,1160.00
2721.00,729.00,-319.00
2837.00,2631.00,2515.00
2228.00,3284.00,2217.00
3372.00,2798.00,630.00
4082.00,2098.00,-1590.00
3278.00,1325.00,1219.00
4371.00,1926.00,346.00
3231.00,3010.00,684.00
3564.00,3013.00,1029.00
3100.00,3202.00,86.00
4008.00,3797.00,1211.00
5134.00,232.00,2489.00
4475.00,1603.00,526.00
4846.00,1309.00,999.00
930.00,2412.00,-1948.00
4227.00,1517.00,294.00
6002.00,1603.00,-694.00
4888.00,3326.00,138.00
8045.00,4295.00,-1296.00
2629.00,2774.00,-346.00
3907.00,3052.00,2617.00
6348.00,622.00,2698.00
5506.00,1464.00,3677.00
4985.00,1676.00,3270.00
4919.00,1626.00,-2636.00
2875.00,3322.00,-2912.00
4947.00,3709.00,-1377.00
3594.00,2787.00,-2490.00
5646.00,5768.00,-1832.00
3602.00,725.00,-811.00
4059.00,1432.00,1179.00
2670.00,2041.00,-2269.00
3392.00,1373.00,4725.00
3456.00,1340.00,4840.00
2486.00,2177.00,3654.00
2345.00,1901.00,1187.00
2239.00,3447.00,2327.00
2394.00,2041.00,863.00
2700.00,1579.00,723.00
3855.00,2136.00,-2062.00
2525.00,2325.00,2942.00
4043.00,-658.00,-698.00
3286.00,1402.00,-2367.00
7376.00,1246.00,5855.00
5204.00,-593.00,1725.00
5012.00,-2504.00,1966.00
5080.00,-1481.00,-390.00
4143.00,81.00,-285.00
4491.00,-467.00,1487.00
5362.00,-2747.00,-614.00
4607.00,233.00,1159.00
4289.00,-489.00,-29.00
5788.00,228.00,61.00
5656.00,698.00,-1058.00
5554.00,1027.00,-1452.00
1657.00,4025.00,13.00
2636.00,588.00,322.00
2622.00,-102.00,146.00
4369.00,2564.00,426.00
5430.00,2034.00,3157.00
6148.00,3226.00,2427.00
3486.00,1566.00,365.00
6229.00,2757.00,1113.00
2513.00,-422.00,1743.00
3120.00,2817.00,1295.00
3166.00,2391.00,233.00
2892.00,2962.00,2370.00
955.00,2639.00,92.00
1431.00,868.00,-1246.00
1630.00,545.00,-2766.00
2533.00,856.00,-2276.00
6207.00,230.00,-596.00
7253.00,1598.00,530.00
6973.00,1524.00,654.00
1714.00,-1617.00,232.00
1522.00,-2859.00,-62.00
-423.00,234.00,762.00
1928.00,-1590.00,-474.00
-370.00,-1327.00,306.00
673.00,-260.00,742.00
-1289.00,1508.00,402.00
-563.00,1251.00,840.00
-584.00,1481.00,1031.00
-385.00,1154.00,416.00
-1995.00,-152.00,132.00
-1059.00,409.00,662.00
1629.00,-151.00,633.00
1051.00,212.00,132.00
1260.00,-58.00,363.00
-627.00,433.00,448.00
-2689.00,-1713.00,-315.00
430.00,-1977.00,-122.00
-1804.00,21.00,239.00
-2911.00,-1370.00,-340.00
-2932.00,-2373.00,-63.00
-3657.00,-2826.00,408.00
-4128.00,2919.00,166.00
-2703.00,2631.00,250.00
-4668.00,2773.00,127.00
-2426.00,2576.00,176.00
-1908.00,1896.00,764.00
-1809.00,1817.00,855.00
-1258.00,1429.00,475.00
-773.00,-465.00,157.00
-706.00,-1062.00,292.00
-752.00,-1293.00,256.00
-1171.00,-2253.00,527.00
941.00,-19.00,578.00
445.00,-181.00,617.00
1133.00,-1524.00,571.00
2513.00,-110.00,253.00
2512.00,243.00,400.00
-1555.00,-2694.00,295.00
-1940.00,-1804.00,-34.00
-2604.00,-2647.00,48.00
6323.00,2161.00,-369.00
2321.00,257.00,212.00
3614.00,1107.00,68.00
-1069.00,1650.00,778.00
-1783.00,1974.00,448.00
-1689.00,3041.00,1022.00
-585.00,2493.00,1282.00
2928.00,-2579.00,301.00
1902.00,-2065.00,193.00
2438.00,-2251.00,649.00
1554.00,-2766.00,-314.00
1907.00,-2917.00,-63.00
2136.00,-2924.00,-226.00
166.00,2168.00,182.00
568.00,638.00,384.00
2324.00,66.00,290.00
-2982.00,3551.00,749.00
-582.00,2785.00,1606.00
-1221.00,2587.00,1047.00
1828.00,-2975.00,113.00
-4821.00,-1895.00,-406.00
-1258.00,871.00,382.00
2477.00,-505.00,749.00
1250.00,-448.00,698.00
-1955.00,-1423.00,2917.00
360.00,-1110.00,1018.00
915.00,-411.00,1278.00
-2346.00,-1444.00,2014.00
-1454.00,-1114.00,1628.00
987.00,-2003.00,3119.00
-263.00,681.00,1212.00
148.00,682.00,1514.00
208.00,-680.00,1554.00
-1734.00,-1248.00,1275.00
858.00,-2574.00,1117.00
-1475.00,-213.00,1287.00
1132.00,-1736.00,2401.00
-771.00,-129.00,1713.00
-1747.00,-367.00,641.00
-1106.00,-1642.00,1064.00
3624.00,815.00,405.00
3856.00,1342.00,-452.00
-8889.00,192.00,942.00
47.00,385.00,430.00
-1802.00,-471.00,713.00
-2325.00,849.00,188.00
246.00,-87.00,249.00
-9.00,694.00,942.00
246.00,1056.00,463.00
-531.00,1532.00,495.00
-1869.00,1274.00,125.00
-917.00,-307.00,512.00
196.00,911.00,185.00
-68.00,210.00,371.00
-830.00,-1892.00,385.00
-1346.00,-1452.00,760.00
210.00,-1609.00,925.00
-2.00,453.00,461.00
-1188.00,190.00,637.00
421.00,386.00,528.00
-2040.00,-1724.00,635.00
-1421.00,1299.00,504.00
353.00,301.00,773.00
-1566.00,-66.00,651.00
-1353.00,874.00,134.00
135.00,-265.00,374.00
-607.00,1218.00,222.00
-1580.00,1232.00,428.00
-496.00,1904.00,536.00
18.00,1067.00,156.00
-563.00,-100.00,125.00
588.00,511.00,160.00
-1638.00,1510.00,300.00
-104.00,860.00,767.00
-834.00,-632.00,311.00
-760.00,-1620.00,1172.00
-1605.00,-1711.00,850.00
-400.00,-1201.00,688.00
-686.00,-160.00,539.00
-4164.00,704.00,203.00
-1365.00,-114.00,688.00
-3416.00,-702.00,288.00
-3326.00,-791.00,126.00
738.00,839.00,220.00
-34.00,-4.00,191.00
-32.00,1298.00,342.00
1059.00,1083.00,253.00
290.00,177.00,137.00
25.00,115.00,451.00
508.00,-426.00,135.00
-1321.00,739.00,312.00
555.00,1344.00,125.00
-68.00,1091.00,162.00
-598.00,1400.00,127.00
-113.00,797.00,505.00
531.00,604.00,235.00
760.00,1246.00,471.00
-834.00,1181.00,924.00
-87.00,1235.00,235.00
-217.00,1376.00,200.00
-547.00,1279.00,792.00
-1421.00,1298.00,502.00
-1847.00,328.00,333.00
-1239.00,1084.00,369.00
976.00,2546.00,426.00
-3605.00,1653.00,361.00
-2366.00,2606.00,281.00
-1772.00,3052.00,676.00
-886.00,2423.00,609.00
1199.00,2360.00,536.00
1115.00,2522.00,325.00
-2091.00,-1320.00,744.00
1490.00,1679.00,320.00
2994.00,-28.00,255.00
-1524.00,712.00,498.00
356.00,-285.00,600.00
1370.00,2141.00,349.00
-571.00,1296.00,134.00
349.00,1468.00,152.00
389.00,776.00,974.00
1656.00,1533.00,354.00
299.00,674.00,520.00
756.00,197.00,287.00
1182.00,2571.00,368.00
-175.00,462.00,483.00
-2433.00,1425.00,126.00
-928.00,1174.00,333.00
-1188.00,1111.00,309.00
-2180.00,-1094.00,665.00
202.00,30.00,306.00
341.00,641.00,310.00
808.00,2436.00,351.00
1115.00,1730.00,339.00
227.00,458.00,628.00
338.00,1113.00,284.00
1121.00,1804.00,325.00
612.00,721.00,246.00
714.00,1281.00,289.00
1394.00,1409.00,277.00
625.00,-590.00,127.00
1119.00,1692.00,409.00
-2189.00,-1087.00,593.00
532.00,709.00,186.00
-336.00,1427.00,178.00
-1414.00,758.00,323.00
-1229.00,-246.00,290.00
-1346.00,-266.00,157.00
-1587.00,-17.00,512.00
-2384.00,-328.00,725.00
-1665.00,-1466.00,1080.00
-2340.00,-1104.00,184.00
-946.00,851.00,768.00
-1801.00,-80.00,578.00
-966.00,-22.00,630.00
-2730.00,156.00,737.00
-2568.00,-195.00,570.00
-2713.00,1251.00,539.00
-3007.00,955.00,352.00
-1795.00,-241.00,591.00
1451.00,2178.00,404.00
-1851.00,1919.00,594.00
-683.00,505.00,1185.00
896.00,-2983.00,1222.00
-170.00,-2455.00,1071.00
-1075.00,-378.00,429.00
1971.00,-3094.00,758.00
1273.00,-3246.00,8.00
-1471.00,-2118.00,1342.00
-837.00,-1861.00,779.00
-601.00,-1452.00,894.00
129.00,-1246.00,939.00
-16339.00,-4818.00,1866.00
410.00,-1006.00,440.00
-804.00,-2248.00,923.00
-326.00,552.00,732.00
-1080.00,-107.00,627.00
-598.00,-949.00,438.00
-468.00,-621.00,868.00
-968.00,-1744.00,859.00
-1358.00,-835.00,1600.00
90.00,-1853.00,52.00
965.00,197.00,946.00
-1472.00,178.00,1031.00
433.00,-753.00,1679.00
2472.00,1150.00,1098.00
555.00,-210.00,1465.00
-1729.00,74.00,1736.00
-715.00,-798.00,1670.00
-1459.00,-916.00,1683.00
15587.00,1081.00,1097.00
18.00,-260.00,982.00
-326.00,-743.00,570.00
627.00,-791.00,773.00
326.00,-12.00,1289.00
174.00,213.00,1718.00
-763.00,-2122.00,1198.00
-86.00,-1699.00,1469.00
-1454.00,368.00,802.00
-1674.00,976.00,1837.00
-386.00,-1757.00,2073.00
521.00,-1421.00,587.00
151.00,-2208.00,1833.00
-190.00,-2945.00,3034.00
-1106.00,-1522.00,1662.00
-98.00,-684.00,1436.00
-886.00,-1180.00,1407.00
-989.00,-1281.00,1408.00
507.00,-1992.00,508.00
383.00,-1665.00,797.00
418.00,-2515.00,1201.00
1209.00,-34.00,791.00
-396.00,-175.00,1645.00
-202.00,-782.00,1344.00
241.00,-234.00,1786.00
1451.00,-1007.00,1233.00
-874.00,-1049.00,1227.00
401.00,-1538.00,3620.00
1492.00,-9.00,1702.00
-218.00,-663.00,1468.00
-1982.00,-905.00,1763.00
-1447.00,-116.00,1803.00
171.00,-741.00,1515.00
2759.00,-2704.00,1978.00
1596.00,-1596.00,1679.00
-869.00,-1751.00,1771.00
-1430.00,-2155.00,1844.00
-167.00,-623.00,1226.00
-472.00,-713.00,945.00
36.00,-362.00,685.00
2641.00,-2299.00,1380.00
-720.00,-72.00,861.00
-2506.00,259.00,2380.00
499.00,279.00,1506.00
