x,y,z,count
271.674418604651,-917.3255813953485,266.3953488372092,8
-44.8125,614.75,944.9375,3
2662.564516129032,683.016129032258,256.9193548387096,13
1019.4285714285713,-1759.2857142857142,742.5714285714286,2
-2232.615384615385,1842.4615384615386,898.7307692307692,4
1241.2,-1041.05,-81.35000000000001,3
-5728.741935483871,510.80645161290323,204.0,7
-320.3488372093023,-1293.4883720930231,276.0465116279071,7
797.6999999999999,-1087.4,-13.100000000000003,3
3185.176470588235,802.5294117647059,161.99999999999997,4
255.8857142857143,1227.1714285714284,793.5428571428572,7
-2448.3157894736837,2174.5263157894738,613.4736842105262,4
-1853.3584905660373,-1245.0,243.4716981132075,7
-1071.5375,-1250.825,395.8875,5
-585.6621428571428,2461.594285714285,475.4935714285715,10
-5205.321428571428,378.89285714285705,128.53571428571428,6
-1530.849816849817,2997.9615384615386,308.61172161172163,7
-2261.3929705215414,-428.4034013605441,617.6012471655326,21
2651.2999999999997,1970.5,158.8,3
-5489.196078431371,1314.8431372549014,400.8039215686274,10
1947.464285714285,3184.9642857142862,892.9285714285712,7
-2246.5882352941176,-1612.0000000000002,670.5882352941177,7
457.1153846153846,2815.0,793.0769230769231,7
410.11662075298443,1410.5615243342515,211.8246097337006,11
315.17305097062183,401.82809093740264,684.5928059794454,13
-580.0999999999999,500.1,-48.400000000000006,2
1009.4000000000001,-1423.8999999999999,486.40000000000003,4
-565.1666666666665,2636.166666666666,877.1666666666666,5
311.4848484848484,-1162.515151515151,9.424242424242424,7
313.3870967741935,-1661.8709677419354,505.38709677419365,7
1226.5106382978715,3132.659574468085,764.2127659574468,5
1186.1764705882354,-793.7058823529412,547.9411764705882,4
-4061.9365967365957,-177.59125874125868,202.61107226107222,22
-1705.8,-169.34285714285716,245.69142857142862,5
-709.7580293770504,-143.68112177733977,572.775135210619,22
-4639.770186335403,1230.1469979296064,382.20289855072457,7
201.68750000000003,-762.1666666666666,724.1666666666666,8
-742.1249999999997,-920.520833333333,352.2291666666667,7
-3572.333333333333,-495.2222222222222,569.5555555555554,2
1329.2799999999997,505.4,593.6,5
-1245.4117647058824,3225.264705882352,813.3529411764706,6
-606.1052631578947,-459.6315789473684,805.2631578947367,3
3033.2272727272734,1360.9545454545453,240.27272727272725,3
-3430.7000000000003,-1359.65,6.949999999999995,4
3535.285714285714,1908.4285714285713,373.85714285714283,2
-2416.611111111111,-1570.1666666666667,23.777777777777775,3
3231.1249999999995,-6.25,186.875,1
-240.65106472696607,520.3561037318153,548.4918827746151,18
-744.1964835164835,1380.9648351648348,415.0180219780219,10
-1345.4,-1218.5333333333333,921.4,3
-4386.712121212119,860.1303030303028,300.8939393939394,11
-1645.0,-875.0,1102.0,1
1507.0,2963.0,451.0,1
142.82608695652172,3177.3913043478256,390.52173913043475,5
-1678.9250000000004,-1369.1750000000004,826.25,7
-4569.799999999998,148.5666666666666,168.03333333333327,5
-2364.0434782608695,3161.391304347826,576.9130434782609,3
1722.5,558.7,570.3,3
-2189.2380952380954,-1239.476190476191,509.19047619047626,9
-2635.6395604395607,762.4272527472526,317.20131868131864,10
1345.4545454545455,1992.5454545454545,685.8484848484849,5
-615.9087415357965,1191.71775712924,230.6704570589903,27
-958.1714285714286,-1480.9142857142856,647.7142857142854,8
-426.66666666666663,-1377.6666666666665,636.1904761904761,5
-150.0,-699.0,126.0,1
-527.9090909090909,915.0,-58.54545454545454,3
48.55555555555556,1463.968253968254,222.44603174603174,9
939.0555555555553,-899.9166666666666,299.5833333333332,5
-1810.25,-444.3499999999999,709.5999999999999,4
876.4324324324325,2960.972972972973,390.8648648648648,9
-521.6419753086417,2204.8760802469133,328.7507716049383,12
-4954.85294117647,1321.8823529411764,500.5,6
-1600.633333333333,-1752.5666666666664,315.7,4
199.57499999999996,-303.2,789.1,6
-4419.7931034482735,472.41379310344814,174.24137931034485,6
2113.2835820895516,130.70149253731338,361.68656716417905,14
-273.5999999999999,3209.366666666667,813.2333333333335,6
-617.2142857142857,-988.7857142857143,893.5,2
1291.2399999999996,-61.84,669.76,6
-3953.738095238095,2082.1904761904766,304.5238095238096,8
207.34210526315786,819.0789473684212,673.6842105263155,5
3149.375,-362.29999999999995,385.5,6
-292.5135135135135,-1557.4594594594596,903.891891891892,7
3237.4444444444434,509.11111111111114,342.5,5
-1538.6470588235293,121.88235294117646,870.647058823529,4
619.2249999999999,-1466.5749999999996,383.3,8
-1247.3888888888887,679.9444444444445,934.0,4
4184.32,968.9200000000001,420.16,4
-915.3684210526312,-1523.868421052631,290.3684210526315,9
-3667.0,-938.0,467.0,1
1527.8888888888887,1216.4444444444443,325.0,3
-581.7333333333332,1579.9555555555553,226.99999999999991,9
-3242.7361111111095,505.625,262.8888888888888,12
213.8214285714285,-1343.8928571428567,437.10714285714283,13
-1123.7555555555555,2876.4666666666667,543.8222222222221,9
357.99999999999994,-403.3421052631581,496.4473684210527,6
-2707.8888888888887,-1681.2777777777776,159.11111111111111,4
557.775,48.12499999999999,840.475,7
-4172.812499999998,1542.625,200.5625,2
-1044.8999999999999,32.53214285714285,444.81071428571425,14
-3618.09375,2062.4375,338.125,4
-1483.3333333333333,2856.0,835.3333333333334,2
644.6363636363636,2493.4545454545455,887.0909090909091,3
-2107.965517241378,-695.7241379310344,599.7586206896551,7
3084.1351351351345,2156.1081081081084,238.7297297297297,6
-1183.2051282051282,3129.0769230769224,323.9743589743589,6
2805.14,984.6399999999999,246.33999999999995,9
3512.0,2270.0,228.0,1
1600.6785714285713,2470.857142857142,571.7857142857142,9
1967.3809523809516,-164.35714285714283,329.404761904762,6
-766.4736842105261,-1596.7894736842102,976.6842105263157,4
-966.8857142857144,530.6285714285714,483.3142857142857,9
379.40000000000003,1496.4,728.0,1
-73.24971198156682,2629.7655529953918,537.1224078341013,8
1725.2692307692305,-101.15384615384616,811.7692307692308,4
592.6909090909088,3108.0545454545454,764.6545454545453,11
599.1071428571428,-88.0,217.67857142857142,6
216.9722222222222,-1345.9999999999993,905.8611111111107,7
917.5,-1410.7,180.8,2
3532.52,-378.28000000000003,407.67999999999995,4
578.6792452830189,-839.2264150943395,230.1132075471698,10
-899.7647058823528,1207.2156862745096,700.4117647058823,12
-2227.689655172413,806.551724137931,270.7586206896551,4
-4902.518518518518,319.8518518518519,54.9259259259259,5
-2999.0909090909095,1829.2727272727273,314.1818181818182,3
-1789.9166666666667,1989.3055555555554,850.1111111111107,7
108.0,2462.3636363636365,390.3636363636363,3
703.6896551724138,1436.5517241379307,263.103448275862,5
-160.12499999999994,2950.875,363.16666666666663,5
-587.8928571428568,-69.96428571428571,131.7857142857143,7
-643.1590909090907,884.7727272727273,633.4545454545454,7
-125.625,-1643.625,72.375,2
404.8,1053.8,617.1999999999999,2
-1814.9999999999998,1080.1000000000001,942.9000000000001,3
1521.7254901960785,3104.4117647058824,837.7450980392152,10
-109.54545454545455,865.2727272727273,759.2727272727273,2
-1389.3103448275863,-363.0,630.8275862068966,6
-956.185185185185,796.6666666666666,654.1851851851851,5
-2096.768061330561,3129.7040020790027,243.99779106029106,13
-2506.803030303031,1391.1515151515148,261.6969696969696,14
-1361.6923076923074,-1544.846153846154,87.15384615384616,2
-3953.407894736842,-412.21052631578937,349.6710526315789,12
-2905.4117647058824,-1439.9411764705885,457.64705882352945,3
